show_id,episode_id,name,url,season,number,type,airdate,airtime,airstamp,runtime
41611,1992740,Top 5 Unexpected Discoveries of 2020,https://www.tvmaze.com/episodes/1992740/good-mythical-morning-18x72-top-5-unexpected-discoveries-of-2020,18,72.0,regular,2020-12-23,,2020-12-23,
47267,1990519,El colapso,https://www.tvmaze.com/episodes/1990519/la-vida-moderna-7x61-el-colapso,7,61.0,regular,2020-12-23,,2020-12-23,27.0
47897,1990321,"ХАКЕР АЛЕКСАНДР ВАРСКОЙ | ВЗЛОМЫ, УТЕЧКИ, СЛЕЖКА",https://www.tvmaze.com/episodes/1990321/sereza-i-mikrofon-podkast-1x58-haker-aleksandr-varskoj-vzlomy-utecki-slezka,1,58.0,regular,2020-12-23,,2020-12-23,93.0
49081,1990484,Episode 8,https://www.tvmaze.com/episodes/1990484/ex-and-the-city-4x08-episode-8,4,8.0,regular,2020-12-23,,2020-12-23,12.0
49147,1990214,Kido Butai,https://www.tvmaze.com/episodes/1990214/world-war-two-week-by-week-s03-special-kido-butai,3,,significant_special,2020-12-23,,2020-12-23,13.0
50888,1958575,Episode 3,https://www.tvmaze.com/episodes/1958575/my-bromance-2-5-years-later-1x03-episode-3,1,3.0,regular,2020-12-23,,2020-12-23,60.0
51476,1970254,Truth Will Prevail (2/2),https://www.tvmaze.com/episodes/1970254/amore-1x50-truth-will-prevail-22,1,50.0,regular,2020-12-23,,2020-12-23,30.0
51477,2035021,Christmas,https://www.tvmaze.com/episodes/2035021/roger-et-ses-humains-1x24-christmas,1,24.0,regular,2020-12-23,,2020-12-23,2.0
51749,1964496,Episode 10,https://www.tvmaze.com/episodes/1964496/shi-yi-changan-mingyue-ji-shi-you-1x10-episode-10,1,10.0,regular,2020-12-23,20:00,2020-12-23,20.0
52104,1976046,Episode 35,https://www.tvmaze.com/episodes/1976046/twisted-fate-of-love-1x35-episode-35,1,35.0,regular,2020-12-23,20:00,2020-12-23,45.0
52104,1976047,Episode 36,https://www.tvmaze.com/episodes/1976047/twisted-fate-of-love-1x36-episode-36,1,36.0,regular,2020-12-23,20:00,2020-12-23,45.0
52159,1977650,Episode 39,https://www.tvmaze.com/episodes/1977650/to-love-1x39-episode-39,1,39.0,regular,2020-12-23,20:00,2020-12-23,45.0
52159,1977651,Episode 40,https://www.tvmaze.com/episodes/1977651/to-love-1x40-episode-40,1,40.0,regular,2020-12-23,20:00,2020-12-23,45.0
52212,2129633,Mard Ko Dard Nahi Hota,https://www.tvmaze.com/episodes/2129633/the-aam-aadmi-family-4x02-mard-ko-dard-nahi-hota,4,2.0,regular,2020-12-23,,2020-12-23,
52400,1984956,Episode 17,https://www.tvmaze.com/episodes/1984956/dream-detective-1x17-episode-17,1,17.0,regular,2020-12-23,20:00,2020-12-23,45.0
52400,1984957,Episode 18,https://www.tvmaze.com/episodes/1984957/dream-detective-1x18-episode-18,1,18.0,regular,2020-12-23,20:00,2020-12-23,45.0
52421,1985475,Episode 19,https://www.tvmaze.com/episodes/1985475/you-complete-me-1x19-episode-19,1,19.0,regular,2020-12-23,20:00,2020-12-23,45.0
52421,1985476,Episode 20,https://www.tvmaze.com/episodes/1985476/you-complete-me-1x20-episode-20,1,20.0,regular,2020-12-23,20:00,2020-12-23,45.0
52471,1996397,"Shohreh Aghdashloo, Dan Nowak",https://www.tvmaze.com/episodes/1996397/the-expanse-aftershow-1x04-shohreh-aghdashloo-dan-nowak,1,4.0,regular,2020-12-23,,2020-12-23,33.0
52524,1988068,Episode 17,https://www.tvmaze.com/episodes/1988068/forever-love-1x17-episode-17,1,17.0,regular,2020-12-23,20:00,2020-12-23,45.0
52524,1988069,Episode 18,https://www.tvmaze.com/episodes/1988069/forever-love-1x18-episode-18,1,18.0,regular,2020-12-23,20:00,2020-12-23,45.0
52547,1988538,Episode 1,https://www.tvmaze.com/episodes/1988538/follow-my-sunshine-1x01-episode-1,1,1.0,regular,2020-12-23,,2020-12-23,15.0
52743,1997524,Episode 17,https://www.tvmaze.com/episodes/1997524/the-penalty-zone-1x17-episode-17,1,17.0,regular,2020-12-23,,2020-12-23,45.0
52743,1997525,Episode 18,https://www.tvmaze.com/episodes/1997525/the-penalty-zone-1x18-episode-18,1,18.0,regular,2020-12-23,,2020-12-23,45.0
53081,2015226,Нова українська рейв-культура,https://www.tvmaze.com/episodes/2015226/spalah-1x03-nova-ukrainska-rejv-kultura,1,3.0,regular,2020-12-23,,2020-12-23,43.0
56746,2143637,Ryan & Shane Get the Drunkest & Read the Most Holiday Horror Stories,https://www.tvmaze.com/episodes/2143637/too-many-spirits-2x04-ryan-shane-get-the-drunkest-read-the-most-holiday-horror-stories,2,4.0,regular,2020-12-23,,2020-12-23,25.0
57478,2166196,Winter Wander-Land,https://www.tvmaze.com/episodes/2166196/hello-kittys-super-cute-adventures-1x10-winter-wander-land,1,10.0,regular,2020-12-23,,2020-12-23,
58367,2197289,The Chicken or the Egg,https://www.tvmaze.com/episodes/2197289/struggle-meals-1x13-the-chicken-or-the-egg,1,13.0,regular,2020-12-23,,2020-12-23,20.0
58426,2197598,Is the Pressure to Be a Strong Black Woman Too Much?,https://www.tvmaze.com/episodes/2197598/peace-of-mind-with-taraji-1x04-is-the-pressure-to-be-a-strong-black-woman-too-much,1,4.0,regular,2020-12-23,,2020-12-23,
61755,2318111,Episode 55,https://www.tvmaze.com/episodes/2318111/bride-of-beirut-2x55-episode-55,2,55.0,regular,2020-12-23,,2020-12-23,45.0
62127,2330008,Why I Need to Win,https://www.tvmaze.com/episodes/2330008/30-days-with-ryan-garcia-1x02-why-i-need-to-win,1,2.0,regular,2020-12-23,,2020-12-23,17.0
52562,1989340,Somone's having a party,https://www.tvmaze.com/episodes/1989340/meet-me-outside-1x03-somones-having-a-party,1,3.0,regular,2020-12-23,20:45,2020-12-23,6.0
52250,1990724,Episode 86,https://www.tvmaze.com/episodes/1990724/sj-returns-4x86-episode-86,4,86.0,regular,2020-12-23,00:00,2020-12-23,5.0
42872,1987993,They Can Kill Me,https://www.tvmaze.com/episodes/1987993/a-house-divided-3x01-they-can-kill-me,3,1.0,regular,2020-12-23,,2020-12-23,45.0
44675,2192626,"Выпуск 12 (Слава Каминская, Даша Астафьева, Ефим Константиновский)",https://www.tvmaze.com/episodes/2192626/diti-proti-zirok-2x12-vypusk-12-slava-kaminskaa-dasa-astafeva-efim-konstantinovskij,2,12.0,regular,2020-12-23,19:00,2020-12-23,90.0
48237,1992698,The Pride of Sakuraba,https://www.tvmaze.com/episodes/1992698/fightlore-1x06-the-pride-of-sakuraba,1,6.0,regular,2020-12-23,,2020-12-23,22.0
51899,2008334,New Beginnings,https://www.tvmaze.com/episodes/2008334/for-the-love-of-jason-1x06-new-beginnings,1,6.0,regular,2020-12-23,,2020-12-23,23.0
56531,2135012,Parade of Peril,https://www.tvmaze.com/episodes/2135012/dimension-20-7x07-parade-of-peril,7,7.0,regular,2020-12-23,,2020-12-23,
2504,1977418,Aflevering 6322,https://www.tvmaze.com/episodes/1977418/goede-tijden-slechte-tijden-31x67-aflevering-6322,31,67.0,regular,2020-12-23,20:00,2020-12-23,23.0
38241,1983826,The Ghost of Christmas,https://www.tvmaze.com/episodes/1983826/ghosts-s02-special-the-ghost-of-christmas,2,,significant_special,2020-12-23,20:30,2020-12-23,30.0
32680,1979338,Christmas Special,https://www.tvmaze.com/episodes/1979338/motherland-s02-special-christmas-special,2,,significant_special,2020-12-23,21:00,2020-12-23,30.0
45487,1990502,Christmas Special,https://www.tvmaze.com/episodes/1990502/king-gary-s01-special-christmas-special,1,,significant_special,2020-12-23,22:00,2020-12-23,35.0
2266,1958868,Main Event: Adam Cole vs. Velveteen Dream,https://www.tvmaze.com/episodes/1958868/wwe-nxt-14x52-main-event-adam-cole-vs-velveteen-dream,14,52.0,regular,2020-12-23,20:00,2020-12-24,126.0
49732,1945147,That All May Be as It Should Be / Execution,https://www.tvmaze.com/episodes/1945147/noblesse-1x12-that-all-may-be-as-it-should-be-execution,1,12.0,regular,2020-12-23,00:00,2020-12-24,25.0
39115,1977900,Серия 13,https://www.tvmaze.com/episodes/1977900/obycnaa-zensina-2x04-seria-13,2,4.0,regular,2020-12-24,10:00,2020-12-23,54.0
43722,1963999,Серия 22,https://www.tvmaze.com/episodes/1963999/257-pricin-ctoby-zit-2x09-seria-22,2,9.0,regular,2020-12-24,,2020-12-24,25.0
48151,1949912,Загвоздка,https://www.tvmaze.com/episodes/1949912/smesariki-novyj-sezon-1x33-zagvozdka,1,33.0,regular,2020-12-24,,2020-12-24,6.0
48151,1949913,Старинный новогодний обычай,https://www.tvmaze.com/episodes/1949913/smesariki-novyj-sezon-1x34-starinnyj-novogodnij-obycaj,1,34.0,regular,2020-12-24,,2020-12-24,6.0
49280,1960733,Возрождение,https://www.tvmaze.com/episodes/1960733/psih-1x08-vozrozdenie,1,8.0,regular,2020-12-24,12:00,2020-12-24,70.0
52181,1982409,Серия 11,https://www.tvmaze.com/episodes/1982409/volk-1x11-seria-11,1,11.0,regular,2020-12-24,,2020-12-24,51.0
52181,1982410,Серия 12,https://www.tvmaze.com/episodes/1982410/volk-1x12-seria-12,1,12.0,regular,2020-12-24,,2020-12-24,51.0
52499,1987502,Светлана и Игорь,https://www.tvmaze.com/episodes/1987502/passaziry-1x01-svetlana-i-igor,1,1.0,regular,2020-12-24,,2020-12-24,21.0
52499,1987720,Сашка,https://www.tvmaze.com/episodes/1987720/passaziry-1x02-saska,1,2.0,regular,2020-12-24,,2020-12-24,22.0
38031,1985788,Episode 10,https://www.tvmaze.com/episodes/1985788/theres-a-pit-in-my-senior-martial-brothers-brain-2x10-episode-10,2,10.0,regular,2020-12-24,11:00,2020-12-24,20.0
53830,2039620,Episode 3,https://www.tvmaze.com/episodes/2039620/witches-1x03-episode-3,1,3.0,regular,2020-12-24,,2020-12-24,30.0
53830,2039621,Episode 4,https://www.tvmaze.com/episodes/2039621/witches-1x04-episode-4,1,4.0,regular,2020-12-24,,2020-12-24,30.0
41490,2324410,Episode,https://www.tvmaze.com/episodes/2324410/unique-lady-2x01-episode,2,1.0,regular,2020-12-24,12:00,2020-12-24,40.0
41490,2324411,Episode 2,https://www.tvmaze.com/episodes/2324411/unique-lady-2x02-episode-2,2,2.0,regular,2020-12-24,12:00,2020-12-24,38.0
41490,2324412,Episode 3,https://www.tvmaze.com/episodes/2324412/unique-lady-2x03-episode-3,2,3.0,regular,2020-12-24,12:00,2020-12-24,38.0
41490,2324413,Episode 4,https://www.tvmaze.com/episodes/2324413/unique-lady-2x04-episode-4,2,4.0,regular,2020-12-24,12:00,2020-12-24,38.0
41490,2324414,Episode 5,https://www.tvmaze.com/episodes/2324414/unique-lady-2x05-episode-5,2,5.0,regular,2020-12-24,12:00,2020-12-24,38.0
41490,2324415,Episode 6,https://www.tvmaze.com/episodes/2324415/unique-lady-2x06-episode-6,2,6.0,regular,2020-12-24,12:00,2020-12-24,38.0
47912,1972573,Episode 31,https://www.tvmaze.com/episodes/1972573/the-wolf-1x31-episode-31,1,31.0,regular,2020-12-24,,2020-12-24,45.0
47912,1972574,Episode 32,https://www.tvmaze.com/episodes/1972574/the-wolf-1x32-episode-32,1,32.0,regular,2020-12-24,,2020-12-24,45.0
52665,1994242,Episode 1,https://www.tvmaze.com/episodes/1994242/a-love-so-romantic-1x01-episode-1,1,1.0,regular,2020-12-24,,2020-12-24,45.0
52665,1994243,Episode 2,https://www.tvmaze.com/episodes/1994243/a-love-so-romantic-1x02-episode-2,1,2.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998588,Episode 1,https://www.tvmaze.com/episodes/1998588/unique-lady-2-1x01-episode-1,1,1.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998589,Episode 2,https://www.tvmaze.com/episodes/1998589/unique-lady-2-1x02-episode-2,1,2.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998590,Episode 3,https://www.tvmaze.com/episodes/1998590/unique-lady-2-1x03-episode-3,1,3.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998591,Episode 4,https://www.tvmaze.com/episodes/1998591/unique-lady-2-1x04-episode-4,1,4.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998592,Episode 5,https://www.tvmaze.com/episodes/1998592/unique-lady-2-1x05-episode-5,1,5.0,regular,2020-12-24,,2020-12-24,45.0
52784,1998593,Episode 6,https://www.tvmaze.com/episodes/1998593/unique-lady-2-1x06-episode-6,1,6.0,regular,2020-12-24,,2020-12-24,45.0
52799,1999302,Episode 7,https://www.tvmaze.com/episodes/1999302/futmallscom-1x07-episode-7,1,7.0,regular,2020-12-24,,2020-12-24,45.0
52799,1999303,Episode 8,https://www.tvmaze.com/episodes/1999303/futmallscom-1x08-episode-8,1,8.0,regular,2020-12-24,,2020-12-24,45.0
52898,2005752,Episode 5,https://www.tvmaze.com/episodes/2005752/legend-of-yun-qian-1x05-episode-5,1,5.0,regular,2020-12-24,,2020-12-24,4.0
53072,2013869,Episode 5,https://www.tvmaze.com/episodes/2013869/kl-gangster-underworld-2x05-episode-5,2,5.0,regular,2020-12-24,12:00,2020-12-24,45.0
54610,2065445,Episode 32 (160),https://www.tvmaze.com/episodes/2065445/the-wonderland-of-ten-thousands-4x32-episode-32-160,4,32.0,regular,2020-12-24,,2020-12-24,10.0
57556,2169202,Episode 8,https://www.tvmaze.com/episodes/2169202/i-am-a-great-god-1x08-episode-8,1,8.0,regular,2020-12-24,,2020-12-24,20.0
58689,2205980,Episode 23,https://www.tvmaze.com/episodes/2205980/my-supernatural-power-1x23-episode-23,1,23.0,regular,2020-12-24,,2020-12-24,45.0
58689,2205981,Episode 24,https://www.tvmaze.com/episodes/2205981/my-supernatural-power-1x24-episode-24,1,24.0,regular,2020-12-24,,2020-12-24,45.0
50752,1977332,Episode 24,https://www.tvmaze.com/episodes/1977332/stjernestov-1x24-episode-24,1,24.0,regular,2020-12-24,06:00,2020-12-24,20.0
55199,2087585,"Lukas' list, part 1",https://www.tvmaze.com/episodes/2087585/klassen-4x01-lukas-list-part-1,4,1.0,regular,2020-12-24,06:00,2020-12-24,10.0
55199,2087586,"Lukas' list, part 2",https://www.tvmaze.com/episodes/2087586/klassen-4x02-lukas-list-part-2,4,2.0,regular,2020-12-24,06:00,2020-12-24,10.0
52609,1991034,A Perfect Family,https://www.tvmaze.com/episodes/1991034/criminal-justice-behind-closed-doors-1x01-a-perfect-family,1,1.0,regular,2020-12-24,,2020-12-24,52.0
52609,1991035,Open and Shut,https://www.tvmaze.com/episodes/1991035/criminal-justice-behind-closed-doors-1x02-open-and-shut,1,2.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991036,Reasonable Doubt,https://www.tvmaze.com/episodes/1991036/criminal-justice-behind-closed-doors-1x03-reasonable-doubt,1,3.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991037,Murder,https://www.tvmaze.com/episodes/1991037/criminal-justice-behind-closed-doors-1x04-murder,1,4.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991038,Broken Dreams,https://www.tvmaze.com/episodes/1991038/criminal-justice-behind-closed-doors-1x05-broken-dreams,1,5.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991039,The Truth is Born,https://www.tvmaze.com/episodes/1991039/criminal-justice-behind-closed-doors-1x06-the-truth-is-born,1,6.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991044,The Trial Begins,https://www.tvmaze.com/episodes/1991044/criminal-justice-behind-closed-doors-1x07-the-trial-begins,1,7.0,regular,2020-12-24,,2020-12-24,50.0
52609,1991045,Out in the Open,https://www.tvmaze.com/episodes/1991045/criminal-justice-behind-closed-doors-1x08-out-in-the-open,1,8.0,regular,2020-12-24,,2020-12-24,50.0
52610,1991207,Episode 1,https://www.tvmaze.com/episodes/1991207/feluda-pherot-1x01-episode-1,1,1.0,regular,2020-12-24,,2020-12-24,
52610,1991208,Episode 2,https://www.tvmaze.com/episodes/1991208/feluda-pherot-1x02-episode-2,1,2.0,regular,2020-12-24,,2020-12-24,
52610,1991209,Episode 3,https://www.tvmaze.com/episodes/1991209/feluda-pherot-1x03-episode-3,1,3.0,regular,2020-12-24,,2020-12-24,
52610,1991210,Episode 4,https://www.tvmaze.com/episodes/1991210/feluda-pherot-1x04-episode-4,1,4.0,regular,2020-12-24,,2020-12-24,
52610,1991211,Episode 5,https://www.tvmaze.com/episodes/1991211/feluda-pherot-1x05-episode-5,1,5.0,regular,2020-12-24,,2020-12-24,
52610,1991212,Episode 6,https://www.tvmaze.com/episodes/1991212/feluda-pherot-1x06-episode-6,1,6.0,regular,2020-12-24,,2020-12-24,
39804,1990691,История «Эха Москвы»: как это было на самом деле,https://www.tvmaze.com/episodes/1990691/esenepozner-s02-special-istoria-eha-moskvy-kak-eto-bylo-na-samom-dele,2,,insignificant_special,2020-12-24,20:00,2020-12-24,171.0
49948,1974054,Episode 28,https://www.tvmaze.com/episodes/1974054/love-revolution-1x28-episode-28,1,28.0,regular,2020-12-24,17:00,2020-12-24,20.0
48252,1988007,В гостях: Карина Кросс,https://www.tvmaze.com/episodes/1988007/nocnoj-kontakt-5x43-v-gostah-karina-kross,5,43.0,regular,2020-12-24,20:20,2020-12-24,30.0
49843,1992696,4. Bölüm,https://www.tvmaze.com/episodes/1992696/aile-sirketi-2x04-4-bolum,2,4.0,regular,2020-12-24,,2020-12-24,20.0
49843,1992697,5. Bölüm,https://www.tvmaze.com/episodes/1992697/aile-sirketi-2x05-5-bolum,2,5.0,regular,2020-12-24,,2020-12-24,17.0
50164,1988423,3. Bölüm,https://www.tvmaze.com/episodes/1988423/sokagin-cocuklari-2x03-3-bolum,2,3.0,regular,2020-12-24,12:00,2020-12-24,40.0
54658,2068251,معندناش كورونا,https://www.tvmaze.com/episodes/2068251/joe-show-5x28-mndnash-kwrwna,5,28.0,regular,2020-12-24,,2020-12-24,53.0
56605,2137605,Episode 7,https://www.tvmaze.com/episodes/2137605/its-okay-to-be-sensitive-2020-1x07-episode-7,1,7.0,regular,2020-12-24,18:00,2020-12-24,
52413,1985249,Episode 5,https://www.tvmaze.com/episodes/1985249/growing-season-1x05-episode-5,1,5.0,regular,2020-12-24,19:00,2020-12-24,17.0
53177,2017662,The Appearance of the Hero,https://www.tvmaze.com/episodes/2017662/masrah-masr-8x08-the-appearance-of-the-hero,8,8.0,regular,2020-12-24,,2020-12-24,60.0
49864,1990481,På eggas kant,https://www.tvmaze.com/episodes/1990481/alex-og-aune-1x16-pa-eggas-kant,1,16.0,regular,2020-12-24,,2020-12-24,12.0
51080,2092728,Episode 6,https://www.tvmaze.com/episodes/2092728/temptation-island-love-or-leave-1x06-episode-6,1,6.0,regular,2020-12-24,,2020-12-24,45.0
7480,1950368,Su'Kal,https://www.tvmaze.com/episodes/1950368/star-trek-discovery-3x11-sukal,3,11.0,regular,2020-12-24,,2020-12-24,55.0
28381,2189554,Something Sentimental,https://www.tvmaze.com/episodes/2189554/cyanide-happiness-shorts-2020-12-24-something-sentimental,2020,49.0,regular,2020-12-24,,2020-12-24,
30606,2176141,Mistletoe: The Holiday Plant That Shouldn't Exist,https://www.tvmaze.com/episodes/2176141/scishow-2020-12-24-mistletoe-the-holiday-plant-that-shouldnt-exist,2020,351.0,regular,2020-12-24,,2020-12-24,
35790,1955317,Pocket Savior,https://www.tvmaze.com/episodes/1955317/the-stand-1x02-pocket-savior,1,2.0,regular,2020-12-24,,2020-12-24,65.0
39794,1990740,"Денис Дорохов, Ксения Корнева, Заурбек Байцаев",https://www.tvmaze.com/episodes/1990740/bar-v-bolsom-gorode-6x57-denis-dorohov-ksenia-korneva-zaurbek-bajcaev,6,57.0,regular,2020-12-24,,2020-12-24,78.0
39890,1990617,"Илья Колмановский про опасный 2021: заразные норки, супербактерии, киборги",https://www.tvmaze.com/episodes/1990617/a-pogovorit-4x39-ila-kolmanovskij-pro-opasnyj-2021-zaraznye-norki-superbakterii-kiborgi,4,39.0,regular,2020-12-24,,2020-12-24,77.0
41611,1992741,Top 5 Biggest Fights Of 2020,https://www.tvmaze.com/episodes/1992741/good-mythical-morning-18x73-top-5-biggest-fights-of-2020,18,73.0,regular,2020-12-24,,2020-12-24,
42899,1990690,Кто они — авторы самого громкого расследования года?,https://www.tvmaze.com/episodes/1990690/redakcia-3x85-kto-oni-avtory-samogo-gromkogo-rassledovania-goda,3,85.0,regular,2020-12-24,,2020-12-24,54.0
44944,1990699,Музыкалити х Вопрос ребром: Басков / Королева / Ревва — SQWOZ BAB / Клава Кока / Ramil',https://www.tvmaze.com/episodes/1990699/vopros-rebrom-s04-special-muzykaliti-h-vopros-rebrom-baskov-koroleva-revva-sqwoz-bab-klava-koka-ramil,4,,significant_special,2020-12-24,,2020-12-24,67.0
46108,2310388,Tim Schafer Breaks Down 20 Years of Double Fine Games,https://www.tvmaze.com/episodes/2310388/noclip-15x17-tim-schafer-breaks-down-20-years-of-double-fine-games,15,17.0,regular,2020-12-24,,2020-12-24,20.0
46410,2007851,Episode 3,https://www.tvmaze.com/episodes/2007851/the-secret-1x03-episode-3,1,3.0,regular,2020-12-24,,2020-12-24,60.0
50157,1982909,Utdrikningslag i Oslo,https://www.tvmaze.com/episodes/1982909/basic-bitch-1x08-utdrikningslag-i-oslo,1,8.0,regular,2020-12-24,,2020-12-24,18.0
50889,1978787,Episode 10,https://www.tvmaze.com/episodes/1978787/offgun-mommy-taste-1x10-episode-10,1,10.0,regular,2020-12-24,,2020-12-24,25.0
52082,2005419,Omsvärmad av bin på Gotland,https://www.tvmaze.com/episodes/2005419/yes-chef-1x02-omsvarmad-av-bin-pa-gotland,1,2.0,regular,2020-12-24,,2020-12-24,42.0
52421,1985477,Episode 21,https://www.tvmaze.com/episodes/1985477/you-complete-me-1x21-episode-21,1,21.0,regular,2020-12-24,20:00,2020-12-24,45.0
52421,1985478,Episode 22,https://www.tvmaze.com/episodes/1985478/you-complete-me-1x22-episode-22,1,22.0,regular,2020-12-24,20:00,2020-12-24,45.0
52537,1988404,School life after separation with first class boyfriend,https://www.tvmaze.com/episodes/1988404/love-teenager-1x02-school-life-after-separation-with-first-class-boyfriend,1,2.0,regular,2020-12-24,,2020-12-24,7.0
52743,1997526,Episode 19,https://www.tvmaze.com/episodes/1997526/the-penalty-zone-1x19-episode-19,1,19.0,regular,2020-12-24,,2020-12-24,45.0
52743,1997527,Episode 20,https://www.tvmaze.com/episodes/1997527/the-penalty-zone-1x20-episode-20,1,20.0,regular,2020-12-24,,2020-12-24,45.0
52806,2000066,Episode 19,https://www.tvmaze.com/episodes/2000066/ultimate-note-1x19-episode-19,1,19.0,regular,2020-12-24,,2020-12-24,45.0
52806,2000067,Episode 20,https://www.tvmaze.com/episodes/2000067/ultimate-note-1x20-episode-20,1,20.0,regular,2020-12-24,,2020-12-24,45.0
52858,2005323,Kalėdiniai burtai ir ypatingos eglutės,https://www.tvmaze.com/episodes/2005323/laikykites-ten-5x16-kalediniai-burtai-ir-ypatingos-eglutes,5,16.0,regular,2020-12-24,,2020-12-24,45.0
53009,2011356,Never ending,https://www.tvmaze.com/episodes/2011356/my-wonderful-roommate-2x10-never-ending,2,10.0,regular,2020-12-24,,2020-12-24,23.0
53319,2029453,America's Most Protected Wilderness - Surviving,https://www.tvmaze.com/episodes/2029453/off-the-cuff-2x01-americas-most-protected-wilderness-surviving,2,1.0,regular,2020-12-24,,2020-12-24,29.0
53319,2029454,America's Most Protected Wilderness - Can It Last,https://www.tvmaze.com/episodes/2029454/off-the-cuff-2x02-americas-most-protected-wilderness-can-it-last,2,2.0,regular,2020-12-24,,2020-12-24,33.0
53319,2029455,"This US City Could Be Sold to Canada - Point Roberts, WA",https://www.tvmaze.com/episodes/2029455/off-the-cuff-2x03-this-us-city-could-be-sold-to-canada-point-roberts-wa,2,3.0,regular,2020-12-24,,2020-12-24,34.0
53698,2035875,The Other,https://www.tvmaze.com/episodes/2035875/the-shore-1x03-the-other,1,3.0,regular,2020-12-24,,2020-12-24,30.0
56253,2125348,EP.30 with Byul and HaHa,https://www.tvmaze.com/episodes/2125348/jessis-showterview-2020-12-24-ep30-with-byul-and-haha,2020,30.0,regular,2020-12-24,,2020-12-24,28.0
58367,2197290,Frankie's Day Out,https://www.tvmaze.com/episodes/2197290/struggle-meals-1x14-frankies-day-out,1,14.0,regular,2020-12-24,,2020-12-24,20.0
59261,2228709,"ТОП-17 ПИТАНЬ 一 що об'єднує ГМО, дрозофілів, пульсоксиметр і ретроградний меркурій? / #ОкАліна №13",https://www.tvmaze.com/episodes/2228709/ok-alina-1x13-top-17-pitan-yi-so-obednue-gmo-drozofiliv-pulsoksimetr-i-retrogradnij-merkurij-okalina-no13,1,13.0,regular,2020-12-24,,2020-12-24,11.0
60086,2261647,The Grift of the Magi,https://www.tvmaze.com/episodes/2261647/nebula-75-1x07-the-grift-of-the-magi,1,7.0,regular,2020-12-24,,2020-12-24,32.0
60848,2289325,Learning In The Holidays With Blippi | 1 Hour of Blippi Educational Videos For Kids,https://www.tvmaze.com/episodes/2289325/blippi-2020-12-24-learning-in-the-holidays-with-blippi-1-hour-of-blippi-educational-videos-for-kids,2020,20.0,regular,2020-12-24,,2020-12-24,
60848,2289379,Learning In The Holidays With Blippi | 1 Hour of Blippi Educational Videos For Kids,https://www.tvmaze.com/episodes/2289379/blippi-2020-12-24-learning-in-the-holidays-with-blippi-1-hour-of-blippi-educational-videos-for-kids,2020,54.0,regular,2020-12-24,,2020-12-24,
62901,2357150,Как сделать мир лучше: эко-привычки на каждый день. СОБИРАТОР и Ирина Чеснокова,https://www.tvmaze.com/episodes/2357150/lazarevatut-1x14-kak-sdelat-mir-lucse-eko-privycki-na-kazdyj-den-sobirator-i-irina-cesnokova,1,14.0,regular,2020-12-24,,2020-12-24,73.0
52562,1989341,Wine & Cheese,https://www.tvmaze.com/episodes/1989341/meet-me-outside-1x04-wine-cheese,1,4.0,regular,2020-12-24,20:45,2020-12-24,7.0
6544,2044706,It's Sesame Circus,https://www.tvmaze.com/episodes/2044706/sesame-street-51x07-its-sesame-circus,51,7.0,regular,2020-12-24,09:00,2020-12-24,30.0
51742,1964394,Festa do Peão,https://www.tvmaze.com/episodes/1964394/as-five-1x07-festa-do-peao,1,7.0,regular,2020-12-24,12:00,2020-12-24,30.0
44249,1990788,Su'Kal,https://www.tvmaze.com/episodes/1990788/the-ready-room-3x11-sukal,3,11.0,regular,2020-12-24,10:00,2020-12-24,35.0
16753,2036955,Main Event 430,https://www.tvmaze.com/episodes/2036955/wwe-main-event-9x52-main-event-430,9,52.0,regular,2020-12-24,,2020-12-24,60.0
26643,1974796,Yeti Confetti Chapter 1: Don't Tell Lucy,https://www.tvmaze.com/episodes/1974796/summer-camp-island-3x08-yeti-confetti-chapter-1-dont-tell-lucy,3,8.0,regular,2020-12-24,,2020-12-24,12.0
26643,1974797,Yeti Confetti Chapter 2: The Yum Whisperer,https://www.tvmaze.com/episodes/1974797/summer-camp-island-3x09-yeti-confetti-chapter-2-the-yum-whisperer,3,9.0,regular,2020-12-24,,2020-12-24,12.0
26643,1974798,Yeti Confetti Chapter 3: The Sherbet Scoop,https://www.tvmaze.com/episodes/1974798/summer-camp-island-3x10-yeti-confetti-chapter-3-the-sherbet-scoop,3,10.0,regular,2020-12-24,,2020-12-24,12.0
26643,1974799,Yeti Confetti Chapter 4: Lucy's Instrument,https://www.tvmaze.com/episodes/1974799/summer-camp-island-3x11-yeti-confetti-chapter-4-lucys-instrument,3,11.0,regular,2020-12-24,,2020-12-24,12.0
26643,1974800,Yeti Confetti Chapter 5: Where's the Confetti,https://www.tvmaze.com/episodes/1974800/summer-camp-island-3x12-yeti-confetti-chapter-5-wheres-the-confetti,3,12.0,regular,2020-12-24,,2020-12-24,12.0
